date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:32:35	94653/94653	---MCZ	200	added ('OK')	text/html	etag:W/%2263ad6544-171bd%22	https://htmldemo.net/coron/coron/single-product-video.html	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/single-product-video.html	(from https://htmldemo.net/coron/coron/index.html)
22:32:36	90743/90743	---MCZ	200	added ('OK')	text/html	etag:W/%2263ad6541-16277%22	https://htmldemo.net/coron/coron/single-product-gallery.html	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/single-product-gallery.html	(from https://htmldemo.net/coron/coron/index.html)
22:32:36	28290/28290	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:36%20GMT	https://htmldemo.net/coron/coron/assets/img/banner/banner1.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/banner/banner1.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:36	31722/31722	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:36%20GMT	https://htmldemo.net/coron/coron/assets/img/banner/banner2.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/banner/banner2.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:36	20114/20114	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:37%20GMT	https://htmldemo.net/coron/coron/assets/img/banner/banner3.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/banner/banner3.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:37	64821/64821	---MCZ	200	added ('OK')	text/html	etag:W/%2263ad6538-fd35%22	https://htmldemo.net/coron/coron/portfolio.html	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/portfolio.html	(from https://htmldemo.net/coron/coron/index.html)
22:32:37	71752/71752	---MCZ	200	added ('OK')	text/html	etag:W/%2263ad6536-11848%22	https://htmldemo.net/coron/coron/portfolio-details.html	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/portfolio-details.html	(from https://htmldemo.net/coron/coron/index.html)
22:32:37	59214/59214	---MCZ	200	added ('OK')	text/html	etag:W/%2263ad6527-e74e%22	https://htmldemo.net/coron/coron/about.html	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/about.html	(from https://htmldemo.net/coron/coron/index.html)
22:32:37	59308/59308	---MCZ	200	added ('OK')	text/html	etag:W/%2263ad6525-e7ac%22	https://htmldemo.net/coron/coron/about-2.html	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/about-2.html	(from https://htmldemo.net/coron/coron/index.html)
22:32:38	69294/69294	---MCZ	200	added ('OK')	text/html	etag:W/%2263ad6538-10eae%22	https://htmldemo.net/coron/coron/services.html	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/services.html	(from https://htmldemo.net/coron/coron/index.html)
22:32:38	64336/64336	---MCZ	200	added ('OK')	text/html	etag:W/%2263ad652c-fb50%22	https://htmldemo.net/coron/coron/blog.html	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/blog.html	(from https://htmldemo.net/coron/coron/index.html)
22:32:39	77218/77218	---MCZ	200	added ('OK')	text/html	etag:W/%2263ad6528-12da2%22	https://htmldemo.net/coron/coron/blog-details.html	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/blog-details.html	(from https://htmldemo.net/coron/coron/index.html)
22:32:39	63474/63474	---MCZ	200	added ('OK')	text/html	etag:W/%2263ad652a-f7f2%22	https://htmldemo.net/coron/coron/blog-fullwidth.html	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/blog-fullwidth.html	(from https://htmldemo.net/coron/coron/index.html)
22:32:39	77908/77908	---MCZ	200	added ('OK')	text/html	etag:W/%2263ad652a-13054%22	https://htmldemo.net/coron/coron/blog-sidebar.html	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/blog-sidebar.html	(from https://htmldemo.net/coron/coron/index.html)
22:32:40	59766/59766	---MCZ	200	added ('OK')	text/html	etag:W/%2263ad6530-e976%22	https://htmldemo.net/coron/coron/faq.html	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/faq.html	(from https://htmldemo.net/coron/coron/index.html)
22:32:41	14860/14860	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:41%20GMT	https://htmldemo.net/coron/coron/assets/img/banner/banner5.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/banner/banner5.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:41	48272/48272	---MCZ	200	added ('OK')	text/html	etag:W/%2263ad6525-bc90%22	https://htmldemo.net/coron/coron/404.html	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/404.html	(from https://htmldemo.net/coron/coron/index.html)
22:32:41	11414/11414	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:42%20GMT	https://htmldemo.net/coron/coron/assets/img/banner/banner6.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/banner/banner6.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:42	18979/18979	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:42%20GMT	https://htmldemo.net/coron/coron/assets/img/banner/banner9.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/banner/banner9.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:43	985013/985013	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Sep%202024%2019:32:42%20GMT	https://htmldemo.net/coron/coron/assets/img/slider/slide_1.png	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/slider/slide_1.png	(from https://htmldemo.net/coron/coron/index.html)
22:32:43	364150/364150	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Sep%202024%2019:32:43%20GMT	https://htmldemo.net/coron/coron/assets/img/slider/slider_2.png	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/slider/slider_2.png	(from https://htmldemo.net/coron/coron/index.html)
22:32:44	15063/15063	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:44%20GMT	https://htmldemo.net/coron/coron/assets/img/product/product1.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/product/product1.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:44	1923/1923	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Sep%202024%2019:32:45%20GMT	https://htmldemo.net/coron/coron/assets/img/cart/span-new.png	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/cart/span-new.png	(from https://htmldemo.net/coron/coron/index.html)
22:32:44	18753/18753	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:45%20GMT	https://htmldemo.net/coron/coron/assets/img/product/product2.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/product/product2.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:45	1787/1787	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Sep%202024%2019:32:45%20GMT	https://htmldemo.net/coron/coron/assets/img/cart/span-hot.png	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/cart/span-hot.png	(from https://htmldemo.net/coron/coron/index.html)
22:32:45	969612/969612	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Sep%202024%2019:32:44%20GMT	https://htmldemo.net/coron/coron/assets/img/slider/slider_3.png	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/slider/slider_3.png	(from https://htmldemo.net/coron/coron/index.html)
22:32:45	12731/12731	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:46%20GMT	https://htmldemo.net/coron/coron/assets/img/product/product3.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/product/product3.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:45	13523/13523	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:46%20GMT	https://htmldemo.net/coron/coron/assets/img/product/product4.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/product/product4.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:46	13723/13723	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:46%20GMT	https://htmldemo.net/coron/coron/assets/img/product/product6.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/product/product6.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:46	12039/12039	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:46%20GMT	https://htmldemo.net/coron/coron/assets/img/product/product7.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/product/product7.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:46	14594/14594	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:47%20GMT	https://htmldemo.net/coron/coron/assets/img/product/product8.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/product/product8.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:46	11872/11872	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:47%20GMT	https://htmldemo.net/coron/coron/assets/img/product/product9.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/product/product9.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:47	17102/17102	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:47%20GMT	https://htmldemo.net/coron/coron/assets/img/banner/banner7.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/banner/banner7.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:47	19016/19016	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:48%20GMT	https://htmldemo.net/coron/coron/assets/img/banner/banner8.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/banner/banner8.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:47	2604/2604	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:48%20GMT	https://htmldemo.net/coron/coron/assets/img/brand/brand1.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/brand/brand1.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:47	2621/2621	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:48%20GMT	https://htmldemo.net/coron/coron/assets/img/brand/brand2.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/brand/brand2.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:48	2914/2914	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:48%20GMT	https://htmldemo.net/coron/coron/assets/img/brand/brand3.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/brand/brand3.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:48	2775/2775	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:48%20GMT	https://htmldemo.net/coron/coron/assets/img/brand/brand4.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/brand/brand4.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:48	2878/2878	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:49%20GMT	https://htmldemo.net/coron/coron/assets/img/brand/brand5.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/brand/brand5.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:49	2981/2981	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:49%20GMT	https://htmldemo.net/coron/coron/assets/img/brand/brand6.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/brand/brand6.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:49	19674/19674	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:50%20GMT	https://htmldemo.net/coron/coron/assets/img/product/product13.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/product/product13.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:49	13709/13709	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:50%20GMT	https://htmldemo.net/coron/coron/assets/img/product/product14.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/product/product14.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:50	15713/15713	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:50%20GMT	https://htmldemo.net/coron/coron/assets/img/product/product15.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/product/product15.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:50	2860/2860	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:50%20GMT	https://htmldemo.net/coron/coron/assets/img/cart/cart17.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/cart/cart17.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:50	2340/2340	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:51%20GMT	https://htmldemo.net/coron/coron/assets/img/cart/cart18.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/cart/cart18.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:50	2389/2389	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Sep%202024%2019:32:51%20GMT	https://htmldemo.net/coron/coron/assets/img/cart/cart19.jpg	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/img/cart/cart19.jpg	(from https://htmldemo.net/coron/coron/index.html)
22:32:51	88147/88147	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263ad6618-15853%22	https://htmldemo.net/coron/coron/assets/js/vendor/jquery-3.4.1.min.js	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/js/vendor/jquery-3.4.1.min.js	(from https://htmldemo.net/coron/coron/index.html)
22:32:51	20059/20059	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263ad6577-4e5b%22	https://htmldemo.net/coron/coron/assets/js/popper.js	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/js/popper.js	(from https://htmldemo.net/coron/coron/index.html)
22:32:51	60367/60367	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263ad6573-ebcf%22	https://htmldemo.net/coron/coron/assets/js/bootstrap.min.js	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/js/bootstrap.min.js	(from https://htmldemo.net/coron/coron/index.html)
22:32:52	1273/1273	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263ad6573-4f9%22	https://htmldemo.net/coron/coron/assets/js/ajax-mail.js	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/js/ajax-mail.js	(from https://htmldemo.net/coron/coron/index.html)
22:32:52	7364/7364	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263ad6574-1cc4%22	https://htmldemo.net/coron/coron/assets/js/main.js	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/js/main.js	(from https://htmldemo.net/coron/coron/index.html)
22:32:52	296659/296659	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263ad6576-486d3%22	https://htmldemo.net/coron/coron/assets/js/plugins.js	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/js/plugins.js	(from https://htmldemo.net/coron/coron/index.html)
22:32:53	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2263ad6557-12d68%22	https://htmldemo.net/coron/coron/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://htmldemo.net/coron/coron/assets/css/plugin.css)
22:32:53	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263ad6552-2876e%22	https://htmldemo.net/coron/coron/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/fonts/fontawesome-webfont3e6e.eot	(from https://htmldemo.net/coron/coron/assets/css/plugin.css)
22:32:53	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263ad6552-2876e%22	https://htmldemo.net/coron/coron/assets/fonts/fontawesome-webfont.eot?	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/fonts/fontawesome-webfontd41d.eot	(from https://htmldemo.net/coron/coron/assets/css/plugin.css)
22:32:54	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2263ad6556-17ee8%22	https://htmldemo.net/coron/coron/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/fonts/fontawesome-webfont3e6e.woff	(from https://htmldemo.net/coron/coron/assets/css/plugin.css)
22:32:55	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%2263ad6555-286ac%22	https://htmldemo.net/coron/coron/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://htmldemo.net/coron/coron/assets/css/plugin.css)
22:32:55	447050/447050	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ad6553-6d24a%22	https://htmldemo.net/coron/coron/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/fonts/fontawesome-webfont3e6e.svg	(from https://htmldemo.net/coron/coron/assets/css/plugin.css)
22:32:56	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Sep%202024%2019:32:55%20GMT	https://htmldemo.net/coron/coron/assets/css/images/ui-bg_gloss-wave_55_5c9ccc_500x100.png	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/css/images/ui-bg_gloss-wave_55_5c9ccc_500x100.png	(from https://htmldemo.net/coron/coron/assets/css/plugin.css)
22:32:56	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Sep%202024%2019:32:56%20GMT	https://htmldemo.net/coron/coron/assets/css/images/ui-bg_glass_85_dfeffc_1x400.png	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/css/images/ui-bg_glass_85_dfeffc_1x400.png	(from https://htmldemo.net/coron/coron/assets/css/plugin.css)
22:32:56	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Sep%202024%2019:32:57%20GMT	https://htmldemo.net/coron/coron/assets/css/images/ui-bg_glass_75_d0e5f5_1x400.png	C:/aaaaaaa/yousef3/htmldemo.net/coron/coron/assets/css/images/ui-bg_glass_75_d0e5f5_1x400.png	(from https://htmldemo.net/coron/coron/assets/css/plugin.css)
